file_id,speech_file,noise_file,noise_type,snr_db,sample_rate,duration,split
mix_001038,datasets/speech\speech_ref_1146.wav,datasets/gunshot\gun_C3GD-Dataset_10-oh_farm-spike_m4_556-ERIN-8XJ3dMdwafQw-60_w0.wav,gunshot,10,16000,1.0,train
mix_001039,datasets/speech\speech_ref_0266.wav,datasets/gunshot\gun_C3GD-Dataset_2-oh_farm-custom_ar15_300BLK-ERIN-JT9NHIATnzMQ-40_w0.wav,gunshot,10,16000,1.0,train
mix_001040,datasets/speech\speech_speaker_session_02_0085.wav,datasets/other_impulse\other_imp_other_imp_session_25_1030.wav,other_impulse,-10,16000,1.0,train
mix_001041,datasets/speech\speech_speaker_session_15_0602.wav,datasets/background_noise\bg_noise_0652.wav,background_noise,-10,16000,1.0,train
mix_001042,datasets/speech\speech_speaker_session_01_0073.wav,datasets/background_noise\bg_bg_session_24_0960.wav,background_noise,-10,16000,1.0,train
mix_001043,datasets/speech\speech_speaker_session_16_0654.wav,datasets/background_noise\bg_noise_0499.wav,background_noise,10,16000,1.0,train
mix_001044,datasets/speech\speech_speaker_session_00_0023.wav,datasets/other_impulse\other_imp_other_imp_session_01_0078.wav,other_impulse,15,16000,1.0,train
mix_001045,datasets/speech\speech_ref_0477.wav,datasets/other_impulse\other_impulse_0921.wav,other_impulse,15,16000,1.0,train
mix_001046,datasets/speech\speech_ref_0442.wav,datasets/gunshot\gun_C3GD-Dataset_0-oh_farm-sw_mp22-BOB-yWwWPdTk8Evd-1_w0.wav,gunshot,10,16000,1.0,train
mix_001047,datasets/speech\speech_speaker_session_22_0900.wav,datasets/gunshot\gun_C3GD-Dataset_15-nj_farm-sig_p365-ALICE-238kXOv33RM0-38_w0.wav,gunshot,-20,16000,1.0,train
mix_001048,datasets/speech\speech_speaker_session_05_0223.wav,datasets/background_noise\bg_noise_0940.wav,background_noise,15,16000,1.0,train
mix_001049,datasets/speech\speech_ref_0420.wav,datasets/gunshot\gun_C3GD-Dataset_3-ny_gravel_pit-ruger_lcp_380ACP-ALICE-iTyhHd0QesY9-24_w0.wav,gunshot,-15,16000,1.0,train
mix_001050,datasets/speech\speech_ref_0257.wav,datasets/gunshot\gun_C3GD-Dataset_15-oh_farm-sig_P320-ALICE-SaJRFUjFN1Ux-10_w0.wav,gunshot,15,16000,1.0,train
mix_001051,datasets/speech\speech_speaker_session_12_0482.wav,datasets/background_noise\bg_bg_session_18_0753.wav,background_noise,-15,16000,1.0,train
mix_001052,datasets/speech\speech_ref_0683.wav,datasets/gunshot\gun_C3GD-Dataset_10-oh_farm-spike_m4_556-BOB-Mjt4Wualmk2E-49_w0.wav,gunshot,5,16000,1.0,train
mix_001053,datasets/speech\speech_ref_0103.wav,datasets/background_noise\bg_bg_session_05_0202.wav,background_noise,20,16000,1.0,train
mix_001054,datasets/speech\speech_ref_0043.wav,datasets/other_impulse\other_impulse_1047.wav,other_impulse,-5,16000,1.0,train
mix_001055,datasets/speech\speech_speaker_session_15_0610.wav,datasets/gunshot\gun_C3GD-Dataset_13-oh_farm-lmt_ar10-BOB-0T2m14m6BxyX-8_w0.wav,gunshot,20,16000,1.0,train
mix_001056,datasets/speech\speech_speaker_session_04_0174.wav,datasets/other_impulse\other_impulse_0170.wav,other_impulse,-15,16000,1.0,train
mix_001057,datasets/speech\speech_ref_1107.wav,datasets/gunshot\gun_C3GD-Dataset_15-oh_farm-steyr_C9A2-ALICE-sNgdZj4A8zrN-10_w0.wav,gunshot,-5,16000,1.0,train
mix_001058,datasets/speech\speech_ref_0250.wav,datasets/gunshot\gun_C3GD-Dataset_2-oh_farm-custom_ar15_300BLK-PIXEL-4Z0CgfSYn2Ez-13_w0.wav,gunshot,5,16000,1.0,train
mix_001059,datasets/speech\speech_ref_0388.wav,datasets/other_impulse\other_imp_other_imp_session_22_0908.wav,other_impulse,10,16000,1.0,train
mix_001060,datasets/speech\speech_speaker_session_01_0078.wav,datasets/gunshot\gun_BoltAction22_Zoom_ZM_084A_S02_w0.wav,gunshot,20,16000,1.0,train
mix_001061,datasets/speech\speech_ref_0815.wav,datasets/other_impulse\other_imp_other_imp_session_11_0441.wav,other_impulse,-20,16000,1.0,train
mix_001062,datasets/speech\speech_ref_0124.wav,datasets/background_noise\bg_bg_session_04_0190.wav,background_noise,-10,16000,1.0,train
mix_001063,datasets/speech\speech_speaker_session_28_1153.wav,datasets/gunshot\gun_C3GD-Dataset_3-ny_gravel_pit-ruger_lcp_380ACP-CAROL-JL5HJFTpJ6Ky-4_w0.wav,gunshot,15,16000,1.0,train
mix_001064,datasets/speech\speech_ref_0752.wav,datasets/gunshot\gun_C3GD-Dataset_3-ny_gravel_pit-ruger_lcp_380ACP-BOB-yLr0oPUfbSAa-19_w0.wav,gunshot,-10,16000,1.0,train
mix_001065,datasets/speech\speech_speaker_session_06_0240.wav,datasets/background_noise\bg_noise_0026.wav,background_noise,15,16000,1.0,train
mix_001066,datasets/speech\speech_ref_0742.wav,datasets/gunshot\gun_C3GD-Dataset_12-oh_farm-norinco_sks-ALICE-MLFY3TErS9EO-2_w0.wav,gunshot,-5,16000,1.0,train
mix_001067,datasets/speech\speech_ref_0483.wav,datasets/gunshot\gun_C3GD-Dataset_12-oh_farm-norinco_sks-PIXEL-E0i5i0DtkTlq-7_w0.wav,gunshot,0,16000,1.0,train
mix_001068,datasets/speech\speech_ref_0910.wav,datasets/background_noise\bg_bg_session_20_0824.wav,background_noise,20,16000,1.0,train
mix_001069,datasets/speech\speech_speaker_session_11_0462.wav,datasets/gunshot\gun_C3GD-Dataset_10-ny_gravel_pit-sw_mp15-BOB-CYijh1jcEQ6Y-24_w0.wav,gunshot,20,16000,1.0,train
mix_001070,datasets/speech\speech_ref_0444.wav,datasets/other_impulse\other_imp_other_imp_session_23_0940.wav,other_impulse,10,16000,1.0,train
mix_001071,datasets/speech\speech_speaker_session_10_0424.wav,datasets/gunshot\gun_C3GD-Dataset_15-oh_farm-hk_P30L-BOB-c8cuG2wNJD5r-10_w0.wav,gunshot,-5,16000,1.0,train
mix_001072,datasets/speech\speech_ref_0067.wav,datasets/background_noise\bg_noise_0091.wav,background_noise,15,16000,1.0,train
mix_001073,datasets/speech\speech_speaker_session_09_0372.wav,datasets/gunshot\gun_C3GD-Dataset_15-oh_farm-steyr_C9A2-ERIN-N7AmVZr8PqHw-12_w0.wav,gunshot,15,16000,1.0,train
mix_001074,datasets/speech\speech_speaker_session_02_0102.wav,datasets/background_noise\bg_noise_0242.wav,background_noise,15,16000,1.0,train
mix_001075,datasets/speech\speech_speaker_session_17_0686.wav,datasets/gunshot\gun_C3GD-Dataset_15-oh_farm-steyr_C9A2-PIXEL-OPs0rOimSBOE-13_w0.wav,gunshot,5,16000,1.0,train
mix_001076,datasets/speech\speech_ref_0202.wav,datasets/background_noise\bg_noise_0744.wav,background_noise,15,16000,1.0,train
mix_001077,datasets/speech\speech_speaker_session_01_0077.wav,datasets/other_impulse\other_imp_other_imp_session_27_1104.wav,other_impulse,-20,16000,1.0,train
mix_001078,datasets/speech\speech_speaker_session_00_0030.wav,datasets/background_noise\bg_noise_0481.wav,background_noise,10,16000,1.0,train
mix_001079,datasets/speech\speech_speaker_session_13_0548.wav,datasets/gunshot\gun_C3GD-Dataset_15-oh_farm-sig_P320-ALICE-xbRU1Oiy72TW-0_w0.wav,gunshot,-20,16000,1.0,train
mix_001080,datasets/speech\speech_ref_0759.wav,datasets/other_impulse\other_impulse_0728.wav,other_impulse,20,16000,1.0,train
mix_001081,datasets/speech\speech_speaker_session_08_0345.wav,datasets/background_noise\bg_bg_session_00_0002.wav,background_noise,-15,16000,1.0,train
mix_001082,datasets/speech\speech_ref_0795.wav,datasets/other_impulse\other_imp_other_imp_session_07_0299.wav,other_impulse,0,16000,1.0,train
mix_001083,datasets/speech\speech_speaker_session_12_0512.wav,datasets/gunshot\gun_C3GD-Dataset_3-ny_gravel_pit-ruger_lcp_380ACP-DAVE-2TVNSmcBPJym-5_w0.wav,gunshot,20,16000,1.0,train
mix_001084,datasets/speech\speech_speaker_session_23_0953.wav,datasets/gunshot\gun_C3GD-Dataset_1-ny_gravel_pit-savage_223-CAROL-cuNpYbchRi1a-2_w0.wav,gunshot,15,16000,1.0,train
mix_001085,datasets/speech\speech_ref_0199.wav,datasets/gunshot\gun_C3GD-Dataset_13-oh_farm-lmt_ar10-DAVE-71Zo9dY4k135-0_w0.wav,gunshot,5,16000,1.0,train
mix_001086,datasets/speech\speech_speaker_session_03_0135.wav,datasets/background_noise\bg_bg_session_22_0889.wav,background_noise,-5,16000,1.0,train
mix_001087,datasets/speech\speech_speaker_session_23_0934.wav,datasets/gunshot\gun_C3GD-Dataset_2-oh_farm-custom_ar15_300BLK-ALICE-EmUfikHTAf0o-68_w0.wav,gunshot,5,16000,1.0,train
mix_001088,datasets/speech\speech_ref_0623.wav,datasets/other_impulse\other_impulse_0777.wav,other_impulse,15,16000,1.0,train
mix_001089,datasets/speech\speech_ref_0076.wav,datasets/other_impulse\other_imp_other_imp_session_29_1167.wav,other_impulse,5,16000,1.0,train
mix_001090,datasets/speech\speech_ref_0092.wav,datasets/gunshot\gun_C3GD-Dataset_2-oh_farm-custom_ar15_300BLK-ALICE-EmUfikHTAf0o-3_w0.wav,gunshot,-15,16000,1.0,train
mix_001091,datasets/speech\speech_ref_0286.wav,datasets/background_noise\bg_noise_0396.wav,background_noise,-5,16000,1.0,train
mix_001092,datasets/speech\speech_ref_0238.wav,datasets/background_noise\bg_bg_session_00_0035.wav,background_noise,5,16000,1.0,train
mix_001093,datasets/speech\speech_speaker_session_05_0235.wav,datasets/gunshot\gun_C3GD-Dataset_14-oh_farm-7mm_Mauser-ERIN-j4Dqiw5l1IWn-4_w0.wav,gunshot,0,16000,1.0,train
mix_001094,datasets/speech\speech_speaker_session_10_0401.wav,datasets/other_impulse\other_impulse_0573.wav,other_impulse,20,16000,1.0,train
mix_001095,datasets/speech\speech_ref_0950.wav,datasets/gunshot\gun_C3GD-Dataset_15-nj_farm-sig_p365-CAROL-4c4Mgt6DlrH8-46_w0.wav,gunshot,-15,16000,1.0,train
mix_001096,datasets/speech\speech_ref_0129.wav,datasets/background_noise\bg_bg_session_18_0750.wav,background_noise,-10,16000,1.0,train
mix_001097,datasets/speech\speech_speaker_session_08_0347.wav,datasets/gunshot\gun_C3GD-Dataset_3-ny_gravel_pit-ruger_lcp_380ACP-ALICE-Zp9eQutkJS4y-8_w0.wav,gunshot,-10,16000,1.0,train
mix_001098,datasets/speech\speech_ref_0671.wav,datasets/gunshot\gun_C3GD-Dataset_15-oh_farm-hk_P30L-PIXEL-Z8wRT1n7qwOp-7_w0.wav,gunshot,-15,16000,1.0,train
mix_001099,datasets/speech\speech_ref_0051.wav,datasets/gunshot\gun_C3GD-Dataset_10-oh_farm-spike_m4_556-BOB-jQ17j9hZCGf9-0_w0.wav,gunshot,-5,16000,1.0,train
mix_001100,datasets/speech\speech_ref_0965.wav,datasets/gunshot\gun_C3GD-Dataset_0-oh_farm-sw_mp22-ERIN-ILuAgA20Xl4i-39_w0.wav,gunshot,-15,16000,1.0,train
mix_001101,datasets/speech\speech_speaker_session_01_0052.wav,datasets/gunshot\gun_C3GD-Dataset_15-oh_farm-hk_P2000-BOB-KxBE7JEPn5Ik-4_w0.wav,gunshot,-5,16000,1.0,train
mix_001102,datasets/speech\speech_speaker_session_11_0454.wav,datasets/gunshot\gun_C3GD-Dataset_2-oh_farm-custom_ar15_300BLK-ALICE-QBdIBdZ0p0dz-39_w0.wav,gunshot,-5,16000,1.0,train
mix_001103,datasets/speech\speech_ref_0760.wav,datasets/gunshot\gun_C3GD-Dataset_13-oh_farm-lmt_ar10-BOB-0T2m14m6BxyX-39_w0.wav,gunshot,-15,16000,1.0,train
mix_001104,datasets/speech\speech_speaker_session_01_0047.wav,datasets/gunshot\gun_C3GD-Dataset_15-oh_farm-sig_P320-ALICE-Zf2RpUjw2zYN-1_w0.wav,gunshot,-20,16000,1.0,train
mix_001105,datasets/speech\speech_speaker_session_23_0923.wav,datasets/other_impulse\other_imp_other_imp_session_19_0775.wav,other_impulse,-15,16000,1.0,train
mix_001106,datasets/speech\speech_ref_0754.wav,datasets/gunshot\gun_C3GD-Dataset_2-oh_farm-custom_ar15_300BLK-ALICE-EmUfikHTAf0o-0_w0.wav,gunshot,15,16000,1.0,train
mix_001107,datasets/speech\speech_speaker_session_21_0845.wav,datasets/other_impulse\other_imp_other_imp_session_29_1188.wav,other_impulse,20,16000,1.0,train
mix_001108,datasets/speech\speech_ref_0253.wav,datasets/background_noise\bg_noise_1005.wav,background_noise,15,16000,1.0,train
mix_001109,datasets/speech\speech_speaker_session_19_0798.wav,datasets/background_noise\bg_bg_session_01_0071.wav,background_noise,20,16000,1.0,train
mix_001110,datasets/speech\speech_speaker_session_05_0212.wav,datasets/background_noise\bg_bg_session_19_0795.wav,background_noise,20,16000,1.0,train
mix_001111,datasets/speech\speech_speaker_session_02_0104.wav,datasets/gunshot\gun_C3GD-Dataset_15-oh_farm-steyr_C9A2-ALICE-sNgdZj4A8zrN-10_w0.wav,gunshot,15,16000,1.0,train
mix_001112,datasets/speech\speech_ref_0808.wav,datasets/gunshot\gun_C3GD-Dataset_3-ny_gravel_pit-ruger_lcp_380ACP-DAVE-2TVNSmcBPJym-5_w0.wav,gunshot,-10,16000,1.0,train
mix_001113,datasets/speech\speech_speaker_session_08_0359.wav,datasets/other_impulse\other_impulse_1079.wav,other_impulse,-10,16000,1.0,train
mix_001114,datasets/speech\speech_ref_1129.wav,datasets/background_noise\bg_noise_0903.wav,background_noise,-15,16000,1.0,train
mix_001115,datasets/speech\speech_ref_0813.wav,datasets/gunshot\gun_C3GD-Dataset_15-oh_farm-hk_P2000-ALICE-jw92jIHNwXL7-4_w0.wav,gunshot,5,16000,1.0,train
mix_001116,datasets/speech\speech_speaker_session_06_0253.wav,datasets/gunshot\gun_C3GD-Dataset_3-ny_gravel_pit-ruger_lcp_380ACP-CAROL-JL5HJFTpJ6Ky-22_w0.wav,gunshot,10,16000,1.0,train
mix_001117,datasets/speech\speech_ref_0288.wav,datasets/gunshot\gun_C3GD-Dataset_15-oh_farm-sig_P320-BOB-jo3tPbz41Lgc-6_w0.wav,gunshot,-5,16000,1.0,train
mix_001118,datasets/speech\speech_ref_0154.wav,datasets/gunshot\gun_C3GD-Dataset_10-oh_farm-spike_m4_556-PIXEL-IwgLphM2NQaw-17_w0.wav,gunshot,10,16000,1.0,train
mix_001119,datasets/speech\speech_speaker_session_29_1173.wav,datasets/gunshot\gun_C3GD-Dataset_13-oh_farm-lmt_ar10-DAVE-71Zo9dY4k135-3_w0.wav,gunshot,0,16000,1.0,train
mix_001120,datasets/speech\speech_speaker_session_19_0761.wav,datasets/gunshot\gun_C3GD-Dataset_2-oh_farm-custom_ar15_300BLK-ALICE-EmUfikHTAf0o-44_w0.wav,gunshot,-10,16000,1.0,train
mix_001121,datasets/speech\speech_speaker_session_22_0901.wav,datasets/background_noise\bg_noise_1063.wav,background_noise,10,16000,1.0,train
mix_001122,datasets/speech\speech_ref_1136.wav,datasets/other_impulse\other_imp_other_imp_session_06_0271.wav,other_impulse,20,16000,1.0,train
mix_001123,datasets/speech\speech_speaker_session_26_1050.wav,datasets/gunshot\gun_C3GD-Dataset_11-nj_farm-savage_mh110-CAROL-28cChRmnkvnG-16_w0.wav,gunshot,20,16000,1.0,train
mix_001124,datasets/speech\speech_ref_0526.wav,datasets/gunshot\gun_C3GD-Dataset_11-nj_farm-savage_mh110-JON-U8Ee7IPiAWho-1_w0.wav,gunshot,20,16000,1.0,train
mix_001125,datasets/speech\speech_ref_0336.wav,datasets/other_impulse\other_imp_other_imp_session_19_0764.wav,other_impulse,-5,16000,1.0,train
mix_001126,datasets/speech\speech_speaker_session_13_0538.wav,datasets/gunshot\gun_C3GD-Dataset_1-ny_gravel_pit-savage_223-BOB-KJSHtpTSf1RZ-9_w0.wav,gunshot,-5,16000,1.0,train
mix_001127,datasets/speech\speech_ref_1027.wav,datasets/other_impulse\other_imp_other_imp_session_15_0626.wav,other_impulse,0,16000,1.0,train
mix_001128,datasets/speech\speech_ref_1195.wav,datasets/gunshot\gun_C3GD-Dataset_13-oh_farm-lmt_ar10-ERIN-4yw5CT7ttEZV-3_w0.wav,gunshot,-10,16000,1.0,train
mix_001129,datasets/speech\speech_ref_0749.wav,datasets/other_impulse\other_imp_other_imp_session_26_1051.wav,other_impulse,-10,16000,1.0,train
mix_001130,datasets/speech\speech_speaker_session_12_0491.wav,datasets/gunshot\gun_C3GD-Dataset_3-ny_gravel_pit-ruger_lcp_380ACP-CAROL-JL5HJFTpJ6Ky-19_w0.wav,gunshot,20,16000,1.0,train
mix_001131,datasets/speech\speech_ref_0270.wav,datasets/other_impulse\other_imp_other_imp_session_20_0834.wav,other_impulse,5,16000,1.0,train
mix_001132,datasets/speech\speech_ref_0411.wav,datasets/background_noise\bg_noise_0690.wav,background_noise,5,16000,1.0,train
mix_001133,datasets/speech\speech_ref_0359.wav,datasets/other_impulse\other_impulse_0812.wav,other_impulse,15,16000,1.0,train
mix_001134,datasets/speech\speech_speaker_session_02_0091.wav,datasets/other_impulse\other_impulse_1148.wav,other_impulse,10,16000,1.0,train
mix_001135,datasets/speech\speech_speaker_session_12_0503.wav,datasets/other_impulse\other_impulse_0347.wav,other_impulse,0,16000,1.0,train
mix_001136,datasets/speech\speech_ref_1158.wav,datasets/gunshot\gun_C3GD-Dataset_15-oh_farm-sig_P320-DAVE-RnHmQd98noYs-5_w0.wav,gunshot,-20,16000,1.0,train
mix_001137,datasets/speech\speech_ref_0184.wav,datasets/other_impulse\other_impulse_0164.wav,other_impulse,-15,16000,1.0,train
mix_001138,datasets/speech\speech_ref_0269.wav,datasets/background_noise\bg_bg_session_10_0414.wav,background_noise,10,16000,1.0,train
mix_001139,datasets/speech\speech_ref_0747.wav,datasets/background_noise\bg_noise_1181.wav,background_noise,-20,16000,1.0,train
mix_001140,datasets/speech\speech_ref_0068.wav,datasets/background_noise\bg_bg_session_23_0927.wav,background_noise,-5,16000,1.0,train
mix_001141,datasets/speech\speech_speaker_session_07_0280.wav,datasets/gunshot\gun_C3GD-Dataset_10-oh_farm-spike_m4_556-DAVE-LJiS5z5Ad53b-59_w0.wav,gunshot,-10,16000,1.0,train
mix_001142,datasets/speech\speech_ref_0632.wav,datasets/gunshot\gun_C3GD-Dataset_11-nj_farm-savage_mh110-ALICE-X1fRvwEQOSNS-73_w0.wav,gunshot,0,16000,1.0,train
mix_001143,datasets/speech\speech_ref_0080.wav,datasets/background_noise\bg_noise_1199.wav,background_noise,-20,16000,1.0,train
mix_001144,datasets/speech\speech_ref_0198.wav,datasets/gunshot\gun_C3GD-Dataset_11-nj_farm-savage_mh110-BUTCH-hBTAkYuwJ46l-15_w0.wav,gunshot,-5,16000,1.0,train
mix_001145,datasets/speech\speech_speaker_session_23_0939.wav,datasets/other_impulse\other_impulse_0466.wav,other_impulse,-20,16000,1.0,train
mix_001146,datasets/speech\speech_ref_0513.wav,datasets/gunshot\gun_C3GD-Dataset_15-nj_farm-sig_p365-ALICE-238kXOv33RM0-39_w0.wav,gunshot,15,16000,1.0,train
mix_001147,datasets/speech\speech_speaker_session_28_1154.wav,datasets/background_noise\bg_noise_0479.wav,background_noise,20,16000,1.0,train
mix_001148,datasets/speech\speech_speaker_session_19_0773.wav,datasets/gunshot\gun_C3GD-Dataset_10-ny_gravel_pit-sw_mp15-BOB-wfJLijD81RAC-21_w0.wav,gunshot,20,16000,1.0,train
mix_001149,datasets/speech\speech_ref_0721.wav,datasets/gunshot\gun_C3GD-Dataset_15-oh_farm-hk_P2000-ALICE-sOYEAk27l7Nu-6_w0.wav,gunshot,-5,16000,1.0,train
mix_001150,datasets/speech\speech_ref_0471.wav,datasets/gunshot\gun_C3GD-Dataset_3-ny_gravel_pit-ruger_lcp_380ACP-ERIN-7WYYO4zK0hPS-43_w0.wav,gunshot,0,16000,1.0,train
mix_001151,datasets/speech\speech_ref_0586.wav,datasets/background_noise\bg_bg_session_19_0769.wav,background_noise,10,16000,1.0,train
mix_001152,datasets/speech\speech_ref_1017.wav,datasets/gunshot\gun_C3GD-Dataset_15-oh_farm-hk_P2000-ALICE-jw92jIHNwXL7-6_w0.wav,gunshot,10,16000,1.0,train
mix_001153,datasets/speech\speech_ref_0100.wav,datasets/gunshot\gun_C3GD-Dataset_11-nj_farm-savage_mh110-ERIN-TZeme1kqdhzL-55_w0.wav,gunshot,20,16000,1.0,train
mix_001154,datasets/speech\speech_ref_0016.wav,datasets/background_noise\bg_bg_session_22_0881.wav,background_noise,-20,16000,1.0,train
mix_001155,datasets/speech\speech_speaker_session_14_0595.wav,datasets/gunshot\gun_C3GD-Dataset_10-oh_farm-spike_m4_556-ALICE-TcUw0m1Y2pBD-35_w0.wav,gunshot,-5,16000,1.0,train
mix_001156,datasets/speech\speech_ref_0810.wav,datasets/other_impulse\other_imp_other_imp_session_14_0567.wav,other_impulse,15,16000,1.0,train
mix_001157,datasets/speech\speech_ref_0044.wav,datasets/gunshot\gun_C3GD-Dataset_10-ny_gravel_pit-sw_mp15-BUTCH-NheG57B0Fjws-12_w0.wav,gunshot,5,16000,1.0,train
mix_001158,datasets/speech\speech_ref_0604.wav,datasets/other_impulse\other_imp_other_imp_session_01_0040.wav,other_impulse,20,16000,1.0,train
mix_001159,datasets/speech\speech_speaker_session_18_0732.wav,datasets/other_impulse\other_imp_other_imp_session_07_0285.wav,other_impulse,-5,16000,1.0,train
mix_001160,datasets/speech\speech_ref_0735.wav,datasets/gunshot\gun_C3GD-Dataset_1-ny_gravel_pit-savage_223-ALICE-U8R1seWsdHIr-3_w0.wav,gunshot,0,16000,1.0,train
mix_001161,datasets/speech\speech_ref_0781.wav,datasets/gunshot\gun_C3GD-Dataset_2-oh_farm-custom_ar15_300BLK-ALICE-6eogwcGpfgUH-11_w0.wav,gunshot,-10,16000,1.0,train
mix_001162,datasets/speech\speech_ref_0485.wav,datasets/background_noise\bg_noise_0020.wav,background_noise,-10,16000,1.0,train
mix_001163,datasets/speech\speech_speaker_session_17_0696.wav,datasets/gunshot\gun_C3GD-Dataset_0-oh_farm-sw_mp22-ALICE-jmHo21ZrVDXJ-20_w0.wav,gunshot,20,16000,1.0,train
mix_001164,datasets/speech\speech_ref_0989.wav,datasets/background_noise\bg_noise_0755.wav,background_noise,10,16000,1.0,train
mix_001165,datasets/speech\speech_speaker_session_28_1151.wav,datasets/background_noise\bg_bg_session_16_0665.wav,background_noise,10,16000,1.0,train
mix_001166,datasets/speech\speech_speaker_session_16_0676.wav,datasets/gunshot\gun_C3GD-Dataset_11-nj_farm-savage_mh110-ALICE-VIwh9tsGnOqt-29_w0.wav,gunshot,20,16000,1.0,train
mix_001167,datasets/speech\speech_ref_0618.wav,datasets/gunshot\gun_C3GD-Dataset_10-oh_farm-spike_m4_556-DAVE-LJiS5z5Ad53b-18_w0.wav,gunshot,-10,16000,1.0,train
mix_001168,datasets/speech\speech_speaker_session_00_0034.wav,datasets/gunshot\gun_C3GD-Dataset_0-oh_farm-czusa_457-ERIN-1JrN0MitwFDS-2_w0.wav,gunshot,0,16000,1.0,train
mix_001169,datasets/speech\speech_speaker_session_04_0176.wav,datasets/background_noise\bg_bg_session_02_0092.wav,background_noise,5,16000,1.0,train
mix_001170,datasets/speech\speech_ref_0868.wav,datasets/gunshot\gun_C3GD-Dataset_2-oh_farm-custom_ar15_300BLK-BOB-Nyl3u1Ql1lFU-27_w0.wav,gunshot,-10,16000,1.0,train
mix_001171,datasets/speech\speech_ref_0612.wav,datasets/background_noise\bg_bg_session_16_0654.wav,background_noise,-10,16000,1.0,train
mix_001172,datasets/speech\speech_speaker_session_19_0782.wav,datasets/gunshot\gun_C3GD-Dataset_12-oh_farm-norinco_sks-BOB-RHU1sy1lNto1-29_w0.wav,gunshot,-20,16000,1.0,train
mix_001173,datasets/speech\speech_speaker_session_17_0703.wav,datasets/other_impulse\other_imp_other_imp_session_16_0646.wav,other_impulse,0,16000,1.0,train
mix_001174,datasets/speech\speech_speaker_session_29_1163.wav,datasets/gunshot\gun_C3GD-Dataset_3-ny_gravel_pit-ruger_lcp_380ACP-ALICE-Zp9eQutkJS4y-20_w0.wav,gunshot,20,16000,1.0,train
mix_001175,datasets/speech\speech_ref_0323.wav,datasets/gunshot\gun_C3GD-Dataset_15-nj_farm-sig_p365-ALICE-238kXOv33RM0-2_w0.wav,gunshot,-15,16000,1.0,train
mix_001176,datasets/speech\speech_ref_1119.wav,datasets/gunshot\gun_C3GD-Dataset_12-oh_farm-norinco_sks-ALICE-CGQDN3Sb9qo5-18_w0.wav,gunshot,20,16000,1.0,train
mix_001177,datasets/speech\speech_speaker_session_02_0115.wav,datasets/gunshot\gun_C3GD-Dataset_10-ny_gravel_pit-sw_mp15-ALICE-OgSQVUQ0EWCg-10_w0.wav,gunshot,-10,16000,1.0,train
mix_001178,datasets/speech\speech_speaker_session_12_0485.wav,datasets/other_impulse\other_impulse_0129.wav,other_impulse,-15,16000,1.0,train
mix_001179,datasets/speech\speech_ref_0019.wav,datasets/gunshot\gun_C3GD-Dataset_3-ny_gravel_pit-ruger_lcp_380ACP-CAROL-JL5HJFTpJ6Ky-38_w0.wav,gunshot,-10,16000,1.0,train
mix_001180,datasets/speech\speech_speaker_session_21_0865.wav,datasets/gunshot\gun_C3GD-Dataset_15-oh_farm-sig_P320-BOB-0xPxL0niRcMJ-7_w0.wav,gunshot,20,16000,1.0,train
mix_001181,datasets/speech\speech_speaker_session_20_0835.wav,datasets/other_impulse\other_impulse_0398.wav,other_impulse,10,16000,1.0,train
mix_001182,datasets/speech\speech_ref_0520.wav,datasets/background_noise\bg_noise_0306.wav,background_noise,5,16000,1.0,train
mix_001183,datasets/speech\speech_ref_0944.wav,datasets/gunshot\gun_C3GD-Dataset_10-ny_gravel_pit-sw_mp15-ALICE-OgSQVUQ0EWCg-2_w0.wav,gunshot,-5,16000,1.0,train
mix_001184,datasets/speech\speech_ref_0475.wav,datasets/gunshot\gun_C3GD-Dataset_13-oh_farm-lmt_ar10-ALICE-5HOGInLkOAq1-21_w0.wav,gunshot,5,16000,1.0,train
mix_001185,datasets/speech\speech_ref_0293.wav,datasets/gunshot\gun_C3GD-Dataset_15-nj_farm-sig_p365-ALICE-T3bFUE8iLtXt-22_w0.wav,gunshot,0,16000,1.0,train
mix_001186,datasets/speech\speech_ref_1019.wav,datasets/gunshot\gun_C3GD-Dataset_10-ny_gravel_pit-sw_mp15-ALICE-o9gnNLXOh817-16_w0.wav,gunshot,20,16000,1.0,train
mix_001187,datasets/speech\speech_ref_0493.wav,datasets/gunshot\gun_C3GD-Dataset_2-oh_farm-custom_ar15_300BLK-DAVE-i1jOY9VPtkkU-59_w0.wav,gunshot,20,16000,1.0,train
mix_001188,datasets/speech\speech_speaker_session_20_0832.wav,datasets/other_impulse\other_imp_other_imp_session_25_1038.wav,other_impulse,-20,16000,1.0,train
mix_001189,datasets/speech\speech_ref_0161.wav,datasets/background_noise\bg_noise_0679.wav,background_noise,5,16000,1.0,train
mix_001190,datasets/speech\speech_speaker_session_27_1084.wav,datasets/gunshot\gun_C3GD-Dataset_15-oh_farm-steyr_C9A2-ERIN-RzrE6iFwG1kI-6_w0.wav,gunshot,-5,16000,1.0,train
mix_001191,datasets/speech\speech_ref_0348.wav,datasets/other_impulse\other_imp_other_imp_session_23_0922.wav,other_impulse,-5,16000,1.0,train
mix_001192,datasets/speech\speech_ref_0368.wav,datasets/background_noise\bg_bg_session_16_0653.wav,background_noise,5,16000,1.0,train
