sample_id,source_group,category,class_label,filepath,duration,sample_rate,channels,peak_amplitude,rms_energy,crest_factor,label_idx
gun_c3gd_2UuBJmJHDKr0_10-ny_gravel_pit-sw_mp15-CAROL-2UuBJmJHDKr0-12_w0,c3gd_2UuBJmJHDKr0,gunshot,DANGEROUS_IMPULSE,data/processed\gunshot\gun_c3gd_2UuBJmJHDKr0_10-ny_gravel_pit-sw_mp15-CAROL-2UuBJmJHDKr0-12_w0.wav,1.0,16000,1,0.9440609216690063,0.2003011284276949,4.713207721710205,0
gun_c3gd_2UuBJmJHDKr0_10-ny_gravel_pit-sw_mp15-CAROL-2UuBJmJHDKr0-13_w0,c3gd_2UuBJmJHDKr0,gunshot,DANGEROUS_IMPULSE,data/processed\gunshot\gun_c3gd_2UuBJmJHDKr0_10-ny_gravel_pit-sw_mp15-CAROL-2UuBJmJHDKr0-13_w0.wav,1.0,16000,1,0.9440608620643616,0.2573169946108884,3.66886305809021,0
gun_c3gd_2UuBJmJHDKr0_10-ny_gravel_pit-sw_mp15-CAROL-2UuBJmJHDKr0-14_w0,c3gd_2UuBJmJHDKr0,gunshot,DANGEROUS_IMPULSE,data/processed\gunshot\gun_c3gd_2UuBJmJHDKr0_10-ny_gravel_pit-sw_mp15-CAROL-2UuBJmJHDKr0-14_w0.wav,1.0,16000,1,0.9440608620643616,0.1651774903716792,5.715432643890381,0
gun_c3gd_2UuBJmJHDKr0_10-ny_gravel_pit-sw_mp15-CAROL-2UuBJmJHDKr0-15_w0,c3gd_2UuBJmJHDKr0,gunshot,DANGEROUS_IMPULSE,data/processed\gunshot\gun_c3gd_2UuBJmJHDKr0_10-ny_gravel_pit-sw_mp15-CAROL-2UuBJmJHDKr0-15_w0.wav,1.0,16000,1,0.9440608620643616,0.1554043415971855,6.0748677253723145,0
gun_c3gd_2UuBJmJHDKr0_10-ny_gravel_pit-sw_mp15-CAROL-2UuBJmJHDKr0-16_w0,c3gd_2UuBJmJHDKr0,gunshot,DANGEROUS_IMPULSE,data/processed\gunshot\gun_c3gd_2UuBJmJHDKr0_10-ny_gravel_pit-sw_mp15-CAROL-2UuBJmJHDKr0-16_w0.wav,1.0,16000,1,0.9440609216690063,0.1112212370674539,8.488134384155273,0
gun_c3gd_2UuBJmJHDKr0_10-ny_gravel_pit-sw_mp15-CAROL-2UuBJmJHDKr0-17_w0,c3gd_2UuBJmJHDKr0,gunshot,DANGEROUS_IMPULSE,data/processed\gunshot\gun_c3gd_2UuBJmJHDKr0_10-ny_gravel_pit-sw_mp15-CAROL-2UuBJmJHDKr0-17_w0.wav,1.0,16000,1,0.9440608620643616,0.1287978323257966,7.329787731170654,0
gun_c3gd_2UuBJmJHDKr0_10-ny_gravel_pit-sw_mp15-CAROL-2UuBJmJHDKr0-18_w0,c3gd_2UuBJmJHDKr0,gunshot,DANGEROUS_IMPULSE,data/processed\gunshot\gun_c3gd_2UuBJmJHDKr0_10-ny_gravel_pit-sw_mp15-CAROL-2UuBJmJHDKr0-18_w0.wav,1.0,16000,1,0.9440608620643616,0.142327951398294,6.632996082305908,0
gun_c3gd_2UuBJmJHDKr0_10-ny_gravel_pit-sw_mp15-CAROL-2UuBJmJHDKr0-19_w0,c3gd_2UuBJmJHDKr0,gunshot,DANGEROUS_IMPULSE,data/processed\gunshot\gun_c3gd_2UuBJmJHDKr0_10-ny_gravel_pit-sw_mp15-CAROL-2UuBJmJHDKr0-19_w0.wav,1.0,16000,1,0.9440608620643616,0.15975965847822,5.909256458282471,0
gun_c3gd_2UuBJmJHDKr0_10-ny_gravel_pit-sw_mp15-CAROL-2UuBJmJHDKr0-2_w0,c3gd_2UuBJmJHDKr0,gunshot,DANGEROUS_IMPULSE,data/processed\gunshot\gun_c3gd_2UuBJmJHDKr0_10-ny_gravel_pit-sw_mp15-CAROL-2UuBJmJHDKr0-2_w0.wav,1.0,16000,1,0.9440608024597168,0.1615060010398893,5.845360279083252,0
gun_c3gd_2UuBJmJHDKr0_10-ny_gravel_pit-sw_mp15-CAROL-2UuBJmJHDKr0-20_w0,c3gd_2UuBJmJHDKr0,gunshot,DANGEROUS_IMPULSE,data/processed\gunshot\gun_c3gd_2UuBJmJHDKr0_10-ny_gravel_pit-sw_mp15-CAROL-2UuBJmJHDKr0-20_w0.wav,1.0,16000,1,0.9440608620643616,0.1297186337293353,7.27775764465332,0
gun_c3gd_2UuBJmJHDKr0_10-ny_gravel_pit-sw_mp15-CAROL-2UuBJmJHDKr0-21_w0,c3gd_2UuBJmJHDKr0,gunshot,DANGEROUS_IMPULSE,data/processed\gunshot\gun_c3gd_2UuBJmJHDKr0_10-ny_gravel_pit-sw_mp15-CAROL-2UuBJmJHDKr0-21_w0.wav,1.0,16000,1,0.9440608620643616,0.1395211940550625,6.766432285308838,0
gun_c3gd_2UuBJmJHDKr0_10-ny_gravel_pit-sw_mp15-CAROL-2UuBJmJHDKr0-22_w0,c3gd_2UuBJmJHDKr0,gunshot,DANGEROUS_IMPULSE,data/processed\gunshot\gun_c3gd_2UuBJmJHDKr0_10-ny_gravel_pit-sw_mp15-CAROL-2UuBJmJHDKr0-22_w0.wav,1.0,16000,1,0.9440609216690063,0.1610819996563812,5.86074686050415,0
gun_c3gd_2UuBJmJHDKr0_10-ny_gravel_pit-sw_mp15-CAROL-2UuBJmJHDKr0-23_w0,c3gd_2UuBJmJHDKr0,gunshot,DANGEROUS_IMPULSE,data/processed\gunshot\gun_c3gd_2UuBJmJHDKr0_10-ny_gravel_pit-sw_mp15-CAROL-2UuBJmJHDKr0-23_w0.wav,1.0,16000,1,0.9440608620643616,0.1244742355773229,7.584387302398682,0
gun_c3gd_2UuBJmJHDKr0_10-ny_gravel_pit-sw_mp15-CAROL-2UuBJmJHDKr0-24_w0,c3gd_2UuBJmJHDKr0,gunshot,DANGEROUS_IMPULSE,data/processed\gunshot\gun_c3gd_2UuBJmJHDKr0_10-ny_gravel_pit-sw_mp15-CAROL-2UuBJmJHDKr0-24_w0.wav,1.0,16000,1,0.9440609216690063,0.2296195630399126,4.11141300201416,0
gun_c3gd_2UuBJmJHDKr0_10-ny_gravel_pit-sw_mp15-CAROL-2UuBJmJHDKr0-25_w0,c3gd_2UuBJmJHDKr0,gunshot,DANGEROUS_IMPULSE,data/processed\gunshot\gun_c3gd_2UuBJmJHDKr0_10-ny_gravel_pit-sw_mp15-CAROL-2UuBJmJHDKr0-25_w0.wav,1.0,16000,1,0.9440608620643616,0.2546923572568573,3.7066709995269775,0
gun_c3gd_2UuBJmJHDKr0_10-ny_gravel_pit-sw_mp15-CAROL-2UuBJmJHDKr0-26_w0,c3gd_2UuBJmJHDKr0,gunshot,DANGEROUS_IMPULSE,data/processed\gunshot\gun_c3gd_2UuBJmJHDKr0_10-ny_gravel_pit-sw_mp15-CAROL-2UuBJmJHDKr0-26_w0.wav,1.0,16000,1,0.9440608024597168,0.1140983765172656,8.274094581604004,0
gun_c3gd_2UuBJmJHDKr0_10-ny_gravel_pit-sw_mp15-CAROL-2UuBJmJHDKr0-27_w0,c3gd_2UuBJmJHDKr0,gunshot,DANGEROUS_IMPULSE,data/processed\gunshot\gun_c3gd_2UuBJmJHDKr0_10-ny_gravel_pit-sw_mp15-CAROL-2UuBJmJHDKr0-27_w0.wav,1.0,16000,1,0.9440608024597168,0.2285600847211051,4.1304707527160645,0
gun_c3gd_2UuBJmJHDKr0_10-ny_gravel_pit-sw_mp15-CAROL-2UuBJmJHDKr0-28_w0,c3gd_2UuBJmJHDKr0,gunshot,DANGEROUS_IMPULSE,data/processed\gunshot\gun_c3gd_2UuBJmJHDKr0_10-ny_gravel_pit-sw_mp15-CAROL-2UuBJmJHDKr0-28_w0.wav,1.0,16000,1,0.9440608620643616,0.1759348621983747,5.365968227386475,0
gun_c3gd_2UuBJmJHDKr0_10-ny_gravel_pit-sw_mp15-CAROL-2UuBJmJHDKr0-29_w0,c3gd_2UuBJmJHDKr0,gunshot,DANGEROUS_IMPULSE,data/processed\gunshot\gun_c3gd_2UuBJmJHDKr0_10-ny_gravel_pit-sw_mp15-CAROL-2UuBJmJHDKr0-29_w0.wav,1.0,16000,1,0.9440608620643616,0.1723891825031722,5.476334095001221,0
gun_c3gd_2UuBJmJHDKr0_10-ny_gravel_pit-sw_mp15-CAROL-2UuBJmJHDKr0-3_w0,c3gd_2UuBJmJHDKr0,gunshot,DANGEROUS_IMPULSE,data/processed\gunshot\gun_c3gd_2UuBJmJHDKr0_10-ny_gravel_pit-sw_mp15-CAROL-2UuBJmJHDKr0-3_w0.wav,1.0,16000,1,0.9440608620643616,0.1630225715199227,5.790982246398926,0
gun_c3gd_2UuBJmJHDKr0_10-ny_gravel_pit-sw_mp15-CAROL-2UuBJmJHDKr0-4_w0,c3gd_2UuBJmJHDKr0,gunshot,DANGEROUS_IMPULSE,data/processed\gunshot\gun_c3gd_2UuBJmJHDKr0_10-ny_gravel_pit-sw_mp15-CAROL-2UuBJmJHDKr0-4_w0.wav,1.0,16000,1,0.9440608024597168,0.1441633917240403,6.54854679107666,0
gun_c3gd_2UuBJmJHDKr0_10-ny_gravel_pit-sw_mp15-CAROL-2UuBJmJHDKr0-5_w0,c3gd_2UuBJmJHDKr0,gunshot,DANGEROUS_IMPULSE,data/processed\gunshot\gun_c3gd_2UuBJmJHDKr0_10-ny_gravel_pit-sw_mp15-CAROL-2UuBJmJHDKr0-5_w0.wav,1.0,16000,1,0.9440608620643616,0.1967914850724277,4.797264575958252,0
gun_c3gd_2UuBJmJHDKr0_10-ny_gravel_pit-sw_mp15-CAROL-2UuBJmJHDKr0-6_w0,c3gd_2UuBJmJHDKr0,gunshot,DANGEROUS_IMPULSE,data/processed\gunshot\gun_c3gd_2UuBJmJHDKr0_10-ny_gravel_pit-sw_mp15-CAROL-2UuBJmJHDKr0-6_w0.wav,1.0,16000,1,0.9440608620643616,0.20131615214927,4.689444065093994,0
gun_c3gd_2UuBJmJHDKr0_10-ny_gravel_pit-sw_mp15-CAROL-2UuBJmJHDKr0-7_w0,c3gd_2UuBJmJHDKr0,gunshot,DANGEROUS_IMPULSE,data/processed\gunshot\gun_c3gd_2UuBJmJHDKr0_10-ny_gravel_pit-sw_mp15-CAROL-2UuBJmJHDKr0-7_w0.wav,1.0,16000,1,0.9440608620643616,0.1268045142476177,7.445008754730225,0
gun_c3gd_2UuBJmJHDKr0_10-ny_gravel_pit-sw_mp15-CAROL-2UuBJmJHDKr0-8_w0,c3gd_2UuBJmJHDKr0,gunshot,DANGEROUS_IMPULSE,data/processed\gunshot\gun_c3gd_2UuBJmJHDKr0_10-ny_gravel_pit-sw_mp15-CAROL-2UuBJmJHDKr0-8_w0.wav,1.0,16000,1,0.9440608620643616,0.2287840692888074,4.126427173614502,0
gun_c3gd_2UuBJmJHDKr0_10-ny_gravel_pit-sw_mp15-CAROL-2UuBJmJHDKr0-9_w0,c3gd_2UuBJmJHDKr0,gunshot,DANGEROUS_IMPULSE,data/processed\gunshot\gun_c3gd_2UuBJmJHDKr0_10-ny_gravel_pit-sw_mp15-CAROL-2UuBJmJHDKr0-9_w0.wav,1.0,16000,1,0.9440608620643616,0.1947498227291255,4.847556591033936,0
gun_c3gd_3xb6NwNyAzbC_10-ny_gravel_pit-sw_mp15-DAVE-3xb6NwNyAzbC-0_w0,c3gd_3xb6NwNyAzbC,gunshot,DANGEROUS_IMPULSE,data/processed\gunshot\gun_c3gd_3xb6NwNyAzbC_10-ny_gravel_pit-sw_mp15-DAVE-3xb6NwNyAzbC-0_w0.wav,1.0,16000,1,0.9440608620643616,0.0382415666763599,24.686765670776367,0
gun_c3gd_3xb6NwNyAzbC_10-ny_gravel_pit-sw_mp15-DAVE-3xb6NwNyAzbC-1_w0,c3gd_3xb6NwNyAzbC,gunshot,DANGEROUS_IMPULSE,data/processed\gunshot\gun_c3gd_3xb6NwNyAzbC_10-ny_gravel_pit-sw_mp15-DAVE-3xb6NwNyAzbC-1_w0.wav,1.0,16000,1,0.9440608620643616,0.0326632494959852,28.902835845947266,0
gun_c3gd_3xb6NwNyAzbC_10-ny_gravel_pit-sw_mp15-DAVE-3xb6NwNyAzbC-10_w0,c3gd_3xb6NwNyAzbC,gunshot,DANGEROUS_IMPULSE,data/processed\gunshot\gun_c3gd_3xb6NwNyAzbC_10-ny_gravel_pit-sw_mp15-DAVE-3xb6NwNyAzbC-10_w0.wav,1.0,16000,1,0.9440608620643616,0.0322472982453145,29.27564811706543,0
gun_c3gd_3xb6NwNyAzbC_10-ny_gravel_pit-sw_mp15-DAVE-3xb6NwNyAzbC-11_w0,c3gd_3xb6NwNyAzbC,gunshot,DANGEROUS_IMPULSE,data/processed\gunshot\gun_c3gd_3xb6NwNyAzbC_10-ny_gravel_pit-sw_mp15-DAVE-3xb6NwNyAzbC-11_w0.wav,1.0,16000,1,0.9440608024597168,0.0374539045433564,25.205930709838867,0
gun_c3gd_3xb6NwNyAzbC_10-ny_gravel_pit-sw_mp15-DAVE-3xb6NwNyAzbC-12_w0,c3gd_3xb6NwNyAzbC,gunshot,DANGEROUS_IMPULSE,data/processed\gunshot\gun_c3gd_3xb6NwNyAzbC_10-ny_gravel_pit-sw_mp15-DAVE-3xb6NwNyAzbC-12_w0.wav,1.0,16000,1,0.9440608620643616,0.0314493156041189,30.01847648620605,0
gun_c3gd_3xb6NwNyAzbC_10-ny_gravel_pit-sw_mp15-DAVE-3xb6NwNyAzbC-13_w0,c3gd_3xb6NwNyAzbC,gunshot,DANGEROUS_IMPULSE,data/processed\gunshot\gun_c3gd_3xb6NwNyAzbC_10-ny_gravel_pit-sw_mp15-DAVE-3xb6NwNyAzbC-13_w0.wav,1.0,16000,1,0.9440608620643616,0.0308596277151141,30.592090606689453,0
gun_c3gd_3xb6NwNyAzbC_10-ny_gravel_pit-sw_mp15-DAVE-3xb6NwNyAzbC-14_w0,c3gd_3xb6NwNyAzbC,gunshot,DANGEROUS_IMPULSE,data/processed\gunshot\gun_c3gd_3xb6NwNyAzbC_10-ny_gravel_pit-sw_mp15-DAVE-3xb6NwNyAzbC-14_w0.wav,1.0,16000,1,0.9440608620643616,0.0360896506783814,26.15876197814941,0
gun_c3gd_3xb6NwNyAzbC_10-ny_gravel_pit-sw_mp15-DAVE-3xb6NwNyAzbC-15_w0,c3gd_3xb6NwNyAzbC,gunshot,DANGEROUS_IMPULSE,data/processed\gunshot\gun_c3gd_3xb6NwNyAzbC_10-ny_gravel_pit-sw_mp15-DAVE-3xb6NwNyAzbC-15_w0.wav,1.0,16000,1,0.9440608620643616,0.0391259750581391,24.128742218017575,0
gun_c3gd_3xb6NwNyAzbC_10-ny_gravel_pit-sw_mp15-DAVE-3xb6NwNyAzbC-16_w0,c3gd_3xb6NwNyAzbC,gunshot,DANGEROUS_IMPULSE,data/processed\gunshot\gun_c3gd_3xb6NwNyAzbC_10-ny_gravel_pit-sw_mp15-DAVE-3xb6NwNyAzbC-16_w0.wav,1.0,16000,1,0.9440609216690063,0.0349593776216367,27.004505157470703,0
gun_c3gd_3xb6NwNyAzbC_10-ny_gravel_pit-sw_mp15-DAVE-3xb6NwNyAzbC-17_w0,c3gd_3xb6NwNyAzbC,gunshot,DANGEROUS_IMPULSE,data/processed\gunshot\gun_c3gd_3xb6NwNyAzbC_10-ny_gravel_pit-sw_mp15-DAVE-3xb6NwNyAzbC-17_w0.wav,1.0,16000,1,0.9440608620643616,0.0439074989392359,21.50112533569336,0
gun_c3gd_3xb6NwNyAzbC_10-ny_gravel_pit-sw_mp15-DAVE-3xb6NwNyAzbC-18_w0,c3gd_3xb6NwNyAzbC,gunshot,DANGEROUS_IMPULSE,data/processed\gunshot\gun_c3gd_3xb6NwNyAzbC_10-ny_gravel_pit-sw_mp15-DAVE-3xb6NwNyAzbC-18_w0.wav,1.0,16000,1,0.9440608620643616,0.0462194337555691,20.42562294006348,0
gun_c3gd_3xb6NwNyAzbC_10-ny_gravel_pit-sw_mp15-DAVE-3xb6NwNyAzbC-19_w0,c3gd_3xb6NwNyAzbC,gunshot,DANGEROUS_IMPULSE,data/processed\gunshot\gun_c3gd_3xb6NwNyAzbC_10-ny_gravel_pit-sw_mp15-DAVE-3xb6NwNyAzbC-19_w0.wav,1.0,16000,1,0.9440608620643616,0.0476990551499402,19.79202079772949,0
gun_c3gd_3xb6NwNyAzbC_10-ny_gravel_pit-sw_mp15-DAVE-3xb6NwNyAzbC-2_w0,c3gd_3xb6NwNyAzbC,gunshot,DANGEROUS_IMPULSE,data/processed\gunshot\gun_c3gd_3xb6NwNyAzbC_10-ny_gravel_pit-sw_mp15-DAVE-3xb6NwNyAzbC-2_w0.wav,1.0,16000,1,0.9440608620643616,0.0359826495620944,26.236549377441406,0
gun_c3gd_3xb6NwNyAzbC_10-ny_gravel_pit-sw_mp15-DAVE-3xb6NwNyAzbC-20_w0,c3gd_3xb6NwNyAzbC,gunshot,DANGEROUS_IMPULSE,data/processed\gunshot\gun_c3gd_3xb6NwNyAzbC_10-ny_gravel_pit-sw_mp15-DAVE-3xb6NwNyAzbC-20_w0.wav,1.0,16000,1,0.9440608620643616,0.0425138807988681,22.2059383392334,0
gun_c3gd_3xb6NwNyAzbC_10-ny_gravel_pit-sw_mp15-DAVE-3xb6NwNyAzbC-21_w0,c3gd_3xb6NwNyAzbC,gunshot,DANGEROUS_IMPULSE,data/processed\gunshot\gun_c3gd_3xb6NwNyAzbC_10-ny_gravel_pit-sw_mp15-DAVE-3xb6NwNyAzbC-21_w0.wav,1.0,16000,1,0.9440608620643616,0.0343736069163979,27.464693069458008,0
gun_c3gd_3xb6NwNyAzbC_10-ny_gravel_pit-sw_mp15-DAVE-3xb6NwNyAzbC-22_w0,c3gd_3xb6NwNyAzbC,gunshot,DANGEROUS_IMPULSE,data/processed\gunshot\gun_c3gd_3xb6NwNyAzbC_10-ny_gravel_pit-sw_mp15-DAVE-3xb6NwNyAzbC-22_w0.wav,1.0,16000,1,0.9440609216690063,0.0371463256003977,25.414644241333008,0
gun_c3gd_3xb6NwNyAzbC_10-ny_gravel_pit-sw_mp15-DAVE-3xb6NwNyAzbC-23_w0,c3gd_3xb6NwNyAzbC,gunshot,DANGEROUS_IMPULSE,data/processed\gunshot\gun_c3gd_3xb6NwNyAzbC_10-ny_gravel_pit-sw_mp15-DAVE-3xb6NwNyAzbC-23_w0.wav,1.0,16000,1,0.9440608620643616,0.034356514745103,27.47835922241211,0
gun_c3gd_3xb6NwNyAzbC_10-ny_gravel_pit-sw_mp15-DAVE-3xb6NwNyAzbC-24_w0,c3gd_3xb6NwNyAzbC,gunshot,DANGEROUS_IMPULSE,data/processed\gunshot\gun_c3gd_3xb6NwNyAzbC_10-ny_gravel_pit-sw_mp15-DAVE-3xb6NwNyAzbC-24_w0.wav,1.0,16000,1,0.9440608620643616,0.0279653289270335,33.75824737548828,0
gun_c3gd_3xb6NwNyAzbC_10-ny_gravel_pit-sw_mp15-DAVE-3xb6NwNyAzbC-25_w0,c3gd_3xb6NwNyAzbC,gunshot,DANGEROUS_IMPULSE,data/processed\gunshot\gun_c3gd_3xb6NwNyAzbC_10-ny_gravel_pit-sw_mp15-DAVE-3xb6NwNyAzbC-25_w0.wav,1.0,16000,1,0.9440608620643616,0.0482677297503725,19.558835983276367,0
gun_c3gd_3xb6NwNyAzbC_10-ny_gravel_pit-sw_mp15-DAVE-3xb6NwNyAzbC-26_w0,c3gd_3xb6NwNyAzbC,gunshot,DANGEROUS_IMPULSE,data/processed\gunshot\gun_c3gd_3xb6NwNyAzbC_10-ny_gravel_pit-sw_mp15-DAVE-3xb6NwNyAzbC-26_w0.wav,1.0,16000,1,0.9440608620643616,0.0369816184000673,25.527833938598636,0
gun_c3gd_3xb6NwNyAzbC_10-ny_gravel_pit-sw_mp15-DAVE-3xb6NwNyAzbC-27_w0,c3gd_3xb6NwNyAzbC,gunshot,DANGEROUS_IMPULSE,data/processed\gunshot\gun_c3gd_3xb6NwNyAzbC_10-ny_gravel_pit-sw_mp15-DAVE-3xb6NwNyAzbC-27_w0.wav,1.0,16000,1,0.9440608620643616,0.0422977623638575,22.319398880004883,0
gun_c3gd_3xb6NwNyAzbC_10-ny_gravel_pit-sw_mp15-DAVE-3xb6NwNyAzbC-28_w0,c3gd_3xb6NwNyAzbC,gunshot,DANGEROUS_IMPULSE,data/processed\gunshot\gun_c3gd_3xb6NwNyAzbC_10-ny_gravel_pit-sw_mp15-DAVE-3xb6NwNyAzbC-28_w0.wav,1.0,16000,1,0.9440608620643616,0.0468734080322459,20.14064598083496,0
gun_c3gd_3xb6NwNyAzbC_10-ny_gravel_pit-sw_mp15-DAVE-3xb6NwNyAzbC-29_w0,c3gd_3xb6NwNyAzbC,gunshot,DANGEROUS_IMPULSE,data/processed\gunshot\gun_c3gd_3xb6NwNyAzbC_10-ny_gravel_pit-sw_mp15-DAVE-3xb6NwNyAzbC-29_w0.wav,1.0,16000,1,0.9440608620643616,0.0483180319580188,19.538475036621094,0
gun_c3gd_3xb6NwNyAzbC_10-ny_gravel_pit-sw_mp15-DAVE-3xb6NwNyAzbC-3_w0,c3gd_3xb6NwNyAzbC,gunshot,DANGEROUS_IMPULSE,data/processed\gunshot\gun_c3gd_3xb6NwNyAzbC_10-ny_gravel_pit-sw_mp15-DAVE-3xb6NwNyAzbC-3_w0.wav,1.0,16000,1,0.9440608620643616,0.0359902323490307,26.23102378845215,0
gun_c3gd_3xb6NwNyAzbC_10-ny_gravel_pit-sw_mp15-DAVE-3xb6NwNyAzbC-4_w0,c3gd_3xb6NwNyAzbC,gunshot,DANGEROUS_IMPULSE,data/processed\gunshot\gun_c3gd_3xb6NwNyAzbC_10-ny_gravel_pit-sw_mp15-DAVE-3xb6NwNyAzbC-4_w0.wav,1.0,16000,1,0.9440608620643616,0.0369866594566745,25.524354934692383,0
gun_c3gd_3xb6NwNyAzbC_10-ny_gravel_pit-sw_mp15-DAVE-3xb6NwNyAzbC-5_w0,c3gd_3xb6NwNyAzbC,gunshot,DANGEROUS_IMPULSE,data/processed\gunshot\gun_c3gd_3xb6NwNyAzbC_10-ny_gravel_pit-sw_mp15-DAVE-3xb6NwNyAzbC-5_w0.wav,1.0,16000,1,0.9440608620643616,0.0345826105560279,27.2987060546875,0
gun_c3gd_3xb6NwNyAzbC_10-ny_gravel_pit-sw_mp15-DAVE-3xb6NwNyAzbC-6_w0,c3gd_3xb6NwNyAzbC,gunshot,DANGEROUS_IMPULSE,data/processed\gunshot\gun_c3gd_3xb6NwNyAzbC_10-ny_gravel_pit-sw_mp15-DAVE-3xb6NwNyAzbC-6_w0.wav,1.0,16000,1,0.9440608620643616,0.0464978968764134,20.30329704284668,0
gun_c3gd_3xb6NwNyAzbC_10-ny_gravel_pit-sw_mp15-DAVE-3xb6NwNyAzbC-7_w0,c3gd_3xb6NwNyAzbC,gunshot,DANGEROUS_IMPULSE,data/processed\gunshot\gun_c3gd_3xb6NwNyAzbC_10-ny_gravel_pit-sw_mp15-DAVE-3xb6NwNyAzbC-7_w0.wav,1.0,16000,1,0.9440609216690063,0.0339219971919922,27.83033943176269,0
gun_c3gd_3xb6NwNyAzbC_10-ny_gravel_pit-sw_mp15-DAVE-3xb6NwNyAzbC-8_w0,c3gd_3xb6NwNyAzbC,gunshot,DANGEROUS_IMPULSE,data/processed\gunshot\gun_c3gd_3xb6NwNyAzbC_10-ny_gravel_pit-sw_mp15-DAVE-3xb6NwNyAzbC-8_w0.wav,1.0,16000,1,0.9440609216690063,0.0341632292495625,27.63382339477539,0
gun_c3gd_3xb6NwNyAzbC_10-ny_gravel_pit-sw_mp15-DAVE-3xb6NwNyAzbC-9_w0,c3gd_3xb6NwNyAzbC,gunshot,DANGEROUS_IMPULSE,data/processed\gunshot\gun_c3gd_3xb6NwNyAzbC_10-ny_gravel_pit-sw_mp15-DAVE-3xb6NwNyAzbC-9_w0.wav,1.0,16000,1,0.9440608620643616,0.0436754110799288,21.615379333496094,0
gun_c3gd_7gR94hji5299_10-ny_gravel_pit-sw_mp15-ERIN-7gR94hji5299-0_w0,c3gd_7gR94hji5299,gunshot,DANGEROUS_IMPULSE,data/processed\gunshot\gun_c3gd_7gR94hji5299_10-ny_gravel_pit-sw_mp15-ERIN-7gR94hji5299-0_w0.wav,1.0,16000,1,0.9440608620643616,0.0482592271719732,19.56228446960449,0
gun_c3gd_7gR94hji5299_10-ny_gravel_pit-sw_mp15-ERIN-7gR94hji5299-1_w0,c3gd_7gR94hji5299,gunshot,DANGEROUS_IMPULSE,data/processed\gunshot\gun_c3gd_7gR94hji5299_10-ny_gravel_pit-sw_mp15-ERIN-7gR94hji5299-1_w0.wav,1.0,16000,1,0.9440608620643616,0.0501094149013071,18.83998680114746,0
gun_c3gd_7gR94hji5299_10-ny_gravel_pit-sw_mp15-ERIN-7gR94hji5299-10_w0,c3gd_7gR94hji5299,gunshot,DANGEROUS_IMPULSE,data/processed\gunshot\gun_c3gd_7gR94hji5299_10-ny_gravel_pit-sw_mp15-ERIN-7gR94hji5299-10_w0.wav,1.0,16000,1,0.9440608024597168,0.0505883905743878,18.661605834960938,0
gun_c3gd_7gR94hji5299_10-ny_gravel_pit-sw_mp15-ERIN-7gR94hji5299-11_w0,c3gd_7gR94hji5299,gunshot,DANGEROUS_IMPULSE,data/processed\gunshot\gun_c3gd_7gR94hji5299_10-ny_gravel_pit-sw_mp15-ERIN-7gR94hji5299-11_w0.wav,1.0,16000,1,0.9440608024597168,0.047887377570509,19.714183807373047,0
gun_c3gd_7gR94hji5299_10-ny_gravel_pit-sw_mp15-ERIN-7gR94hji5299-12_w0,c3gd_7gR94hji5299,gunshot,DANGEROUS_IMPULSE,data/processed\gunshot\gun_c3gd_7gR94hji5299_10-ny_gravel_pit-sw_mp15-ERIN-7gR94hji5299-12_w0.wav,1.0,16000,1,0.9440608620643616,0.0498787128799649,18.927125930786133,0
gun_c3gd_7gR94hji5299_10-ny_gravel_pit-sw_mp15-ERIN-7gR94hji5299-13_w0,c3gd_7gR94hji5299,gunshot,DANGEROUS_IMPULSE,data/processed\gunshot\gun_c3gd_7gR94hji5299_10-ny_gravel_pit-sw_mp15-ERIN-7gR94hji5299-13_w0.wav,1.0,16000,1,0.9440608620643616,0.0514276065784987,18.357078552246094,0
gun_c3gd_7gR94hji5299_10-ny_gravel_pit-sw_mp15-ERIN-7gR94hji5299-14_w0,c3gd_7gR94hji5299,gunshot,DANGEROUS_IMPULSE,data/processed\gunshot\gun_c3gd_7gR94hji5299_10-ny_gravel_pit-sw_mp15-ERIN-7gR94hji5299-14_w0.wav,1.0,16000,1,0.9440608620643616,0.0519847012947592,18.16035461425781,0
gun_c3gd_7gR94hji5299_10-ny_gravel_pit-sw_mp15-ERIN-7gR94hji5299-15_w0,c3gd_7gR94hji5299,gunshot,DANGEROUS_IMPULSE,data/processed\gunshot\gun_c3gd_7gR94hji5299_10-ny_gravel_pit-sw_mp15-ERIN-7gR94hji5299-15_w0.wav,1.0,16000,1,0.9440608620643616,0.0483053185251915,19.54361724853516,0
gun_c3gd_7gR94hji5299_10-ny_gravel_pit-sw_mp15-ERIN-7gR94hji5299-16_w0,c3gd_7gR94hji5299,gunshot,DANGEROUS_IMPULSE,data/processed\gunshot\gun_c3gd_7gR94hji5299_10-ny_gravel_pit-sw_mp15-ERIN-7gR94hji5299-16_w0.wav,1.0,16000,1,0.9440608620643616,0.0509427693046213,18.53178977966309,0
gun_c3gd_7gR94hji5299_10-ny_gravel_pit-sw_mp15-ERIN-7gR94hji5299-17_w0,c3gd_7gR94hji5299,gunshot,DANGEROUS_IMPULSE,data/processed\gunshot\gun_c3gd_7gR94hji5299_10-ny_gravel_pit-sw_mp15-ERIN-7gR94hji5299-17_w0.wav,1.0,16000,1,0.9440608620643616,0.0505511361158239,18.67535972595215,0
