sample_id,source_group,category,class_label,filepath,duration,sample_rate,channels,peak_amplitude,rms_energy,crest_factor
speech_speaker_session_26_1054,speaker_session_26,speech,NORMAL_SPEECH,data/processed\speech\speech_speaker_session_26_1054.wav,1.0,16000,1,0.20590276157145526,0.02626212403627477,7.840290560053137
speech_speaker_session_26_1055,speaker_session_26,speech,NORMAL_SPEECH,data/processed\speech\speech_speaker_session_26_1055.wav,1.0,16000,1,0.17434521382096893,0.028790794585699754,6.055586717002181
speech_speaker_session_26_1056,speaker_session_26,speech,NORMAL_SPEECH,data/processed\speech\speech_speaker_session_26_1056.wav,1.0,16000,1,0.15597576464585972,0.03141030426161964,4.9657498917942045
speech_speaker_session_26_1057,speaker_session_26,speech,NORMAL_SPEECH,data/processed\speech\speech_speaker_session_26_1057.wav,1.0,16000,1,0.12661727796242808,0.028514680460756725,4.440422670436658
speech_speaker_session_26_1058,speaker_session_26,speech,NORMAL_SPEECH,data/processed\speech\speech_speaker_session_26_1058.wav,1.0,16000,1,0.19662268468855726,0.02863947433222644,6.865440816171
speech_speaker_session_26_1059,speaker_session_26,speech,NORMAL_SPEECH,data/processed\speech\speech_speaker_session_26_1059.wav,1.0,16000,1,0.1999017475456912,0.03681617924486312,5.429724032983208
speech_speaker_session_26_1060,speaker_session_26,speech,NORMAL_SPEECH,data/processed\speech\speech_speaker_session_26_1060.wav,1.0,16000,1,0.16719830536261523,0.036992685752425744,4.519765374267201
speech_speaker_session_26_1061,speaker_session_26,speech,NORMAL_SPEECH,data/processed\speech\speech_speaker_session_26_1061.wav,1.0,16000,1,0.1181653200638739,0.027514332990164855,4.294680781805791
speech_speaker_session_26_1062,speaker_session_26,speech,NORMAL_SPEECH,data/processed\speech\speech_speaker_session_26_1062.wav,1.0,16000,1,0.2008880654537887,0.029297532743073115,6.856823018076665
speech_speaker_session_26_1063,speaker_session_26,speech,NORMAL_SPEECH,data/processed\speech\speech_speaker_session_26_1063.wav,1.0,16000,1,0.18096637144926792,0.02948931677884267,6.136673543158114
speech_speaker_session_26_1064,speaker_session_26,speech,NORMAL_SPEECH,data/processed\speech\speech_speaker_session_26_1064.wav,1.0,16000,1,0.1702048021180662,0.0326195085149308,5.217882110680422
speech_speaker_session_26_1065,speaker_session_26,speech,NORMAL_SPEECH,data/processed\speech\speech_speaker_session_26_1065.wav,1.0,16000,1,0.12680737798842973,0.025516018019217466,4.9697146394777585
speech_speaker_session_26_1066,speaker_session_26,speech,NORMAL_SPEECH,data/processed\speech\speech_speaker_session_26_1066.wav,1.0,16000,1,0.19233444639807265,0.03455687392717395,5.565734653720605
speech_speaker_session_26_1067,speaker_session_26,speech,NORMAL_SPEECH,data/processed\speech\speech_speaker_session_26_1067.wav,1.0,16000,1,0.18493133088360494,0.039543515206868836,4.676652623056524
speech_speaker_session_26_1068,speaker_session_26,speech,NORMAL_SPEECH,data/processed\speech\speech_speaker_session_26_1068.wav,1.0,16000,1,0.17225069908840568,0.039017197243787834,4.414736759915864
speech_speaker_session_26_1069,speaker_session_26,speech,NORMAL_SPEECH,data/processed\speech\speech_speaker_session_26_1069.wav,1.0,16000,1,0.15540899866964097,0.03396437239542913,4.575646242004261
speech_speaker_session_26_1070,speaker_session_26,speech,NORMAL_SPEECH,data/processed\speech\speech_speaker_session_26_1070.wav,1.0,16000,1,0.21695294015814826,0.03486093030844167,6.22338176304477
speech_speaker_session_26_1071,speaker_session_26,speech,NORMAL_SPEECH,data/processed\speech\speech_speaker_session_26_1071.wav,1.0,16000,1,0.1945110804461596,0.03547768045113426,5.4826308582311025
speech_speaker_session_26_1072,speaker_session_26,speech,NORMAL_SPEECH,data/processed\speech\speech_speaker_session_26_1072.wav,1.0,16000,1,0.1415135987586764,0.031092241372178888,4.551410480532191
speech_speaker_session_26_1073,speaker_session_26,speech,NORMAL_SPEECH,data/processed\speech\speech_speaker_session_26_1073.wav,1.0,16000,1,0.10656131396308352,0.02046817373657686,5.206192954612642
speech_speaker_session_26_1074,speaker_session_26,speech,NORMAL_SPEECH,data/processed\speech\speech_speaker_session_26_1074.wav,1.0,16000,1,0.22797379891584463,0.04077158044310742,5.591486533593991
speech_speaker_session_26_1075,speaker_session_26,speech,NORMAL_SPEECH,data/processed\speech\speech_speaker_session_26_1075.wav,1.0,16000,1,0.19369531918857472,0.03353781448064148,5.775428853483877
speech_speaker_session_26_1076,speaker_session_26,speech,NORMAL_SPEECH,data/processed\speech\speech_speaker_session_26_1076.wav,1.0,16000,1,0.15691411789992804,0.04368344443358075,3.5920720999414266
speech_speaker_session_26_1077,speaker_session_26,speech,NORMAL_SPEECH,data/processed\speech\speech_speaker_session_26_1077.wav,1.0,16000,1,0.09043923816210085,0.020013936491938045,4.51881083016442
speech_speaker_session_26_1078,speaker_session_26,speech,NORMAL_SPEECH,data/processed\speech\speech_speaker_session_26_1078.wav,1.0,16000,1,0.16279000205232777,0.025596338136568548,6.359891699541145
speech_speaker_session_26_1079,speaker_session_26,speech,NORMAL_SPEECH,data/processed\speech\speech_speaker_session_26_1079.wav,1.0,16000,1,0.1891096588542718,0.032998859114884045,5.730792112781054
speech_speaker_session_27_1080,speaker_session_27,speech,NORMAL_SPEECH,data/processed\speech\speech_speaker_session_27_1080.wav,1.0,16000,1,0.14264496077228805,0.034993814049670204,4.076289592409733
speech_speaker_session_27_1081,speaker_session_27,speech,NORMAL_SPEECH,data/processed\speech\speech_speaker_session_27_1081.wav,1.0,16000,1,0.10220203369006638,0.019363319408766278,5.278122968036524
speech_speaker_session_27_1082,speaker_session_27,speech,NORMAL_SPEECH,data/processed\speech\speech_speaker_session_27_1082.wav,1.0,16000,1,0.24110638764638703,0.03692544075125805,6.529544873278832
speech_speaker_session_27_1083,speaker_session_27,speech,NORMAL_SPEECH,data/processed\speech\speech_speaker_session_27_1083.wav,1.0,16000,1,0.18285503768265718,0.03352583763411033,5.4541510681034735
speech_speaker_session_27_1084,speaker_session_27,speech,NORMAL_SPEECH,data/processed\speech\speech_speaker_session_27_1084.wav,1.0,16000,1,0.14249324577968794,0.03318228307338871,4.294255537570536
speech_speaker_session_27_1085,speaker_session_27,speech,NORMAL_SPEECH,data/processed\speech\speech_speaker_session_27_1085.wav,1.0,16000,1,0.1103172565157642,0.02388192089893326,4.619277100441312
speech_speaker_session_27_1086,speaker_session_27,speech,NORMAL_SPEECH,data/processed\speech\speech_speaker_session_27_1086.wav,1.0,16000,1,0.22571810652208807,0.027552721643848494,8.192222442397378
speech_speaker_session_27_1087,speaker_session_27,speech,NORMAL_SPEECH,data/processed\speech\speech_speaker_session_27_1087.wav,1.0,16000,1,0.19116276188195505,0.039031333346107845,4.89767313891382
speech_speaker_session_27_1088,speaker_session_27,speech,NORMAL_SPEECH,data/processed\speech\speech_speaker_session_27_1088.wav,1.0,16000,1,0.12925937042095864,0.028324817481352987,4.563465408785054
speech_speaker_session_27_1089,speaker_session_27,speech,NORMAL_SPEECH,data/processed\speech\speech_speaker_session_27_1089.wav,1.0,16000,1,0.07505090997789379,0.016703683175174965,4.493072830709946
speech_speaker_session_27_1090,speaker_session_27,speech,NORMAL_SPEECH,data/processed\speech\speech_speaker_session_27_1090.wav,1.0,16000,1,0.17619653381048214,0.0284017987109307,6.203708207592824
speech_speaker_session_27_1091,speaker_session_27,speech,NORMAL_SPEECH,data/processed\speech\speech_speaker_session_27_1091.wav,1.0,16000,1,0.17860548266235893,0.03028404615724325,5.897673737460713
speech_speaker_session_27_1092,speaker_session_27,speech,NORMAL_SPEECH,data/processed\speech\speech_speaker_session_27_1092.wav,1.0,16000,1,0.11526694319412739,0.024538501858080704,4.69738930627813
speech_speaker_session_27_1093,speaker_session_27,speech,NORMAL_SPEECH,data/processed\speech\speech_speaker_session_27_1093.wav,1.0,16000,1,0.11395184118041946,0.024051654595067674,4.737794373025965
speech_speaker_session_27_1094,speaker_session_27,speech,NORMAL_SPEECH,data/processed\speech\speech_speaker_session_27_1094.wav,1.0,16000,1,0.16503495547262445,0.02426566432040383,6.801169145085514
speech_speaker_session_27_1095,speaker_session_27,speech,NORMAL_SPEECH,data/processed\speech\speech_speaker_session_27_1095.wav,1.0,16000,1,0.16595910001599287,0.02558362295545937,6.4869246797327245
speech_speaker_session_27_1096,speaker_session_27,speech,NORMAL_SPEECH,data/processed\speech\speech_speaker_session_27_1096.wav,1.0,16000,1,0.1456926587254517,0.029461906536812812,4.945118167835687
speech_speaker_session_27_1097,speaker_session_27,speech,NORMAL_SPEECH,data/processed\speech\speech_speaker_session_27_1097.wav,1.0,16000,1,0.09620536802737371,0.01997502225484892,4.816280985179383
speech_speaker_session_27_1098,speaker_session_27,speech,NORMAL_SPEECH,data/processed\speech\speech_speaker_session_27_1098.wav,1.0,16000,1,0.16566661032807106,0.02303261507833497,7.1926933975016585
speech_speaker_session_27_1099,speaker_session_27,speech,NORMAL_SPEECH,data/processed\speech\speech_speaker_session_27_1099.wav,1.0,16000,1,0.1783139235102635,0.03220289124372404,5.537200582044289
speech_speaker_session_27_1100,speaker_session_27,speech,NORMAL_SPEECH,data/processed\speech\speech_speaker_session_27_1100.wav,1.0,16000,1,0.1036672873340709,0.022870726921882994,4.532748012805866
speech_speaker_session_27_1101,speaker_session_27,speech,NORMAL_SPEECH,data/processed\speech\speech_speaker_session_27_1101.wav,1.0,16000,1,0.10762159482972797,0.02060224048548364,5.223778582129084
speech_speaker_session_27_1102,speaker_session_27,speech,NORMAL_SPEECH,data/processed\speech\speech_speaker_session_27_1102.wav,1.0,16000,1,0.1665863715058203,0.02488582559017264,6.694023630518755
speech_speaker_session_27_1103,speaker_session_27,speech,NORMAL_SPEECH,data/processed\speech\speech_speaker_session_27_1103.wav,1.0,16000,1,0.18213399572592368,0.030837266205092955,5.9062932314314835
speech_speaker_session_27_1104,speaker_session_27,speech,NORMAL_SPEECH,data/processed\speech\speech_speaker_session_27_1104.wav,1.0,16000,1,0.13833464271539828,0.029488699749328967,4.691105304074762
speech_speaker_session_27_1105,speaker_session_27,speech,NORMAL_SPEECH,data/processed\speech\speech_speaker_session_27_1105.wav,1.0,16000,1,0.13009520984518405,0.026484849610365763,4.912059635546144
speech_speaker_session_27_1106,speaker_session_27,speech,NORMAL_SPEECH,data/processed\speech\speech_speaker_session_27_1106.wav,1.0,16000,1,0.15655573279221727,0.023852324527016876,6.563539204721908
speech_speaker_session_27_1107,speaker_session_27,speech,NORMAL_SPEECH,data/processed\speech\speech_speaker_session_27_1107.wav,1.0,16000,1,0.16953005913082864,0.02504604188552365,6.768733846982693
speech_speaker_session_27_1108,speaker_session_27,speech,NORMAL_SPEECH,data/processed\speech\speech_speaker_session_27_1108.wav,1.0,16000,1,0.1055440024527912,0.020897045750422765,5.050663773563218
speech_speaker_session_27_1109,speaker_session_27,speech,NORMAL_SPEECH,data/processed\speech\speech_speaker_session_27_1109.wav,1.0,16000,1,0.13472285777059295,0.03129995114174196,4.304250000838663
speech_speaker_session_27_1110,speaker_session_27,speech,NORMAL_SPEECH,data/processed\speech\speech_speaker_session_27_1110.wav,1.0,16000,1,0.23818936979603236,0.039566935966021274,6.0199078796877865
speech_speaker_session_27_1111,speaker_session_27,speech,NORMAL_SPEECH,data/processed\speech\speech_speaker_session_27_1111.wav,1.0,16000,1,0.18070157825498717,0.029903750930122305,6.0427709637340286
speech_speaker_session_27_1112,speaker_session_27,speech,NORMAL_SPEECH,data/processed\speech\speech_speaker_session_27_1112.wav,1.0,16000,1,0.12443101652127495,0.022438699992281354,5.545372998896894
speech_speaker_session_27_1113,speaker_session_27,speech,NORMAL_SPEECH,data/processed\speech\speech_speaker_session_27_1113.wav,1.0,16000,1,0.10550082792690367,0.024456490805681467,4.31381532317963
speech_speaker_session_27_1114,speaker_session_27,speech,NORMAL_SPEECH,data/processed\speech\speech_speaker_session_27_1114.wav,1.0,16000,1,0.19032102179956475,0.027145959308881428,7.011023243782157
speech_speaker_session_27_1115,speaker_session_27,speech,NORMAL_SPEECH,data/processed\speech\speech_speaker_session_27_1115.wav,1.0,16000,1,0.18406634482441578,0.03988332252873315,4.615119478589429
speech_speaker_session_27_1116,speaker_session_27,speech,NORMAL_SPEECH,data/processed\speech\speech_speaker_session_27_1116.wav,1.0,16000,1,0.1218939267384998,0.021914950568630676,5.5621330623327765
speech_speaker_session_27_1117,speaker_session_27,speech,NORMAL_SPEECH,data/processed\speech\speech_speaker_session_27_1117.wav,1.0,16000,1,0.13169029484194802,0.025717015868168033,5.120743569533495
speech_speaker_session_27_1118,speaker_session_27,speech,NORMAL_SPEECH,data/processed\speech\speech_speaker_session_27_1118.wav,1.0,16000,1,0.20661843983977513,0.03477311282826728,5.941900612728798
speech_speaker_session_27_1119,speaker_session_27,speech,NORMAL_SPEECH,data/processed\speech\speech_speaker_session_27_1119.wav,1.0,16000,1,0.17716037678645205,0.027044316211022528,6.5507410095595695
speech_speaker_session_28_1120,speaker_session_28,speech,NORMAL_SPEECH,data/processed\speech\speech_speaker_session_28_1120.wav,1.0,16000,1,0.18230847517472162,0.035429958914154416,5.1456007657372975
speech_speaker_session_28_1121,speaker_session_28,speech,NORMAL_SPEECH,data/processed\speech\speech_speaker_session_28_1121.wav,1.0,16000,1,0.17009094609527517,0.04131641980224623,4.116787120992432
speech_speaker_session_28_1122,speaker_session_28,speech,NORMAL_SPEECH,data/processed\speech\speech_speaker_session_28_1122.wav,1.0,16000,1,0.19908263159847406,0.03777276933190478,5.270531719393995
speech_speaker_session_28_1123,speaker_session_28,speech,NORMAL_SPEECH,data/processed\speech\speech_speaker_session_28_1123.wav,1.0,16000,1,0.19729363405904013,0.04226263054639162,4.668275136345805
speech_speaker_session_28_1124,speaker_session_28,speech,NORMAL_SPEECH,data/processed\speech\speech_speaker_session_28_1124.wav,1.0,16000,1,0.14329622050505597,0.0346669871987358,4.1335054110276825
speech_speaker_session_28_1125,speaker_session_28,speech,NORMAL_SPEECH,data/processed\speech\speech_speaker_session_28_1125.wav,1.0,16000,1,0.09749033539688293,0.022669291431830243,4.3005443149648865
speech_speaker_session_28_1126,speaker_session_28,speech,NORMAL_SPEECH,data/processed\speech\speech_speaker_session_28_1126.wav,1.0,16000,1,0.26914687741008697,0.05217736744129679,5.1583059672344795
speech_speaker_session_28_1127,speaker_session_28,speech,NORMAL_SPEECH,data/processed\speech\speech_speaker_session_28_1127.wav,1.0,16000,1,0.21995608915374534,0.04554111020278816,4.829834843199114
speech_speaker_session_28_1128,speaker_session_28,speech,NORMAL_SPEECH,data/processed\speech\speech_speaker_session_28_1128.wav,1.0,16000,1,0.1680270195918992,0.037003882238564545,4.540793128156004
speech_speaker_session_28_1129,speaker_session_28,speech,NORMAL_SPEECH,data/processed\speech\speech_speaker_session_28_1129.wav,1.0,16000,1,0.08956529109289883,0.019936416573639034,4.492544878194303
speech_speaker_session_28_1130,speaker_session_28,speech,NORMAL_SPEECH,data/processed\speech\speech_speaker_session_28_1130.wav,1.0,16000,1,0.18427487180663402,0.0318537697572131,5.785023730658088
speech_speaker_session_28_1131,speaker_session_28,speech,NORMAL_SPEECH,data/processed\speech\speech_speaker_session_28_1131.wav,1.0,16000,1,0.19785512804727004,0.04046005760251569,4.890133402420909
speech_speaker_session_28_1132,speaker_session_28,speech,NORMAL_SPEECH,data/processed\speech\speech_speaker_session_28_1132.wav,1.0,16000,1,0.14458356632068262,0.028930157821905503,4.997674649201517
speech_speaker_session_28_1133,speaker_session_28,speech,NORMAL_SPEECH,data/processed\speech\speech_speaker_session_28_1133.wav,1.0,16000,1,0.13397263960389874,0.03205021946612816,4.180083632333611
speech_speaker_session_28_1134,speaker_session_28,speech,NORMAL_SPEECH,data/processed\speech\speech_speaker_session_28_1134.wav,1.0,16000,1,0.1814195129932944,0.02803519361196505,6.471132348611406
speech_speaker_session_28_1135,speaker_session_28,speech,NORMAL_SPEECH,data/processed\speech\speech_speaker_session_28_1135.wav,1.0,16000,1,0.19515329134650602,0.044959862707878516,4.340610406405987
speech_speaker_session_28_1136,speaker_session_28,speech,NORMAL_SPEECH,data/processed\speech\speech_speaker_session_28_1136.wav,1.0,16000,1,0.19554979458334631,0.045168530635991216,4.329336122662512
speech_speaker_session_28_1137,speaker_session_28,speech,NORMAL_SPEECH,data/processed\speech\speech_speaker_session_28_1137.wav,1.0,16000,1,0.1527969461543952,0.03388168972529651,4.509719033969097
speech_speaker_session_28_1138,speaker_session_28,speech,NORMAL_SPEECH,data/processed\speech\speech_speaker_session_28_1138.wav,1.0,16000,1,0.17929508697063673,0.028039464370738898,6.394381171344045
speech_speaker_session_28_1139,speaker_session_28,speech,NORMAL_SPEECH,data/processed\speech\speech_speaker_session_28_1139.wav,1.0,16000,1,0.18162289115875388,0.033684816721881124,5.3918309468629255
speech_speaker_session_28_1140,speaker_session_28,speech,NORMAL_SPEECH,data/processed\speech\speech_speaker_session_28_1140.wav,1.0,16000,1,0.15075023298200596,0.03483882696547219,4.327074211214638
speech_speaker_session_28_1141,speaker_session_28,speech,NORMAL_SPEECH,data/processed\speech\speech_speaker_session_28_1141.wav,1.0,16000,1,0.12263022777285065,0.025510370248303302,4.807071732339497
speech_speaker_session_28_1142,speaker_session_28,speech,NORMAL_SPEECH,data/processed\speech\speech_speaker_session_28_1142.wav,1.0,16000,1,0.18742006478318524,0.028772444418447115,6.513871290140027
speech_speaker_session_28_1143,speaker_session_28,speech,NORMAL_SPEECH,data/processed\speech\speech_speaker_session_28_1143.wav,1.0,16000,1,0.22814838698300483,0.045840589564425153,4.976993956249661
speech_speaker_session_28_1144,speaker_session_28,speech,NORMAL_SPEECH,data/processed\speech\speech_speaker_session_28_1144.wav,1.0,16000,1,0.21459094180822816,0.035921662111381536,5.973857262068724
speech_speaker_session_28_1145,speaker_session_28,speech,NORMAL_SPEECH,data/processed\speech\speech_speaker_session_28_1145.wav,1.0,16000,1,0.11759375425963282,0.03188088511957576,3.6885336443212657
speech_speaker_session_28_1146,speaker_session_28,speech,NORMAL_SPEECH,data/processed\speech\speech_speaker_session_28_1146.wav,1.0,16000,1,0.28719166294698234,0.04846686740151787,5.925524365181986
speech_speaker_session_28_1147,speaker_session_28,speech,NORMAL_SPEECH,data/processed\speech\speech_speaker_session_28_1147.wav,1.0,16000,1,0.19896802633621755,0.047766770099046736,4.1654058725257945
speech_speaker_session_28_1148,speaker_session_28,speech,NORMAL_SPEECH,data/processed\speech\speech_speaker_session_28_1148.wav,1.0,16000,1,0.16118114360016994,0.03751163499206369,4.296829521453162
speech_speaker_session_28_1149,speaker_session_28,speech,NORMAL_SPEECH,data/processed\speech\speech_speaker_session_28_1149.wav,1.0,16000,1,0.1316167249210899,0.030728103973225798,4.283267272302197
speech_speaker_session_28_1150,speaker_session_28,speech,NORMAL_SPEECH,data/processed\speech\speech_speaker_session_28_1150.wav,1.0,16000,1,0.2347580927877185,0.04290230034584809,5.471921929035167
speech_speaker_session_28_1151,speaker_session_28,speech,NORMAL_SPEECH,data/processed\speech\speech_speaker_session_28_1151.wav,1.0,16000,1,0.21510304225300172,0.04440919188652252,4.8436592668935585
speech_speaker_session_28_1152,speaker_session_28,speech,NORMAL_SPEECH,data/processed\speech\speech_speaker_session_28_1152.wav,1.0,16000,1,0.1370847361999368,0.030569465385100917,4.484366658995716
speech_speaker_session_28_1153,speaker_session_28,speech,NORMAL_SPEECH,data/processed\speech\speech_speaker_session_28_1153.wav,1.0,16000,1,0.1628557966810464,0.03658682204037606,4.451213390143315
speech_speaker_session_28_1154,speaker_session_28,speech,NORMAL_SPEECH,data/processed\speech\speech_speaker_session_28_1154.wav,1.0,16000,1,0.17887648519673277,0.03223696583258291,5.5487985636647945
speech_speaker_session_28_1155,speaker_session_28,speech,NORMAL_SPEECH,data/processed\speech\speech_speaker_session_28_1155.wav,1.0,16000,1,0.20173306635492336,0.05035987129627397,4.005828869375218
speech_speaker_session_28_1156,speaker_session_28,speech,NORMAL_SPEECH,data/processed\speech\speech_speaker_session_28_1156.wav,1.0,16000,1,0.1319262389098734,0.02725737078901171,4.840018926655525
speech_speaker_session_28_1157,speaker_session_28,speech,NORMAL_SPEECH,data/processed\speech\speech_speaker_session_28_1157.wav,1.0,16000,1,0.1416955710700565,0.03155012992165129,4.491123380813214
speech_speaker_session_28_1158,speaker_session_28,speech,NORMAL_SPEECH,data/processed\speech\speech_speaker_session_28_1158.wav,1.0,16000,1,0.2788922965540163,0.04372543101965193,6.378261489201931
speech_speaker_session_28_1159,speaker_session_28,speech,NORMAL_SPEECH,data/processed\speech\speech_speaker_session_28_1159.wav,1.0,16000,1,0.20699941954551188,0.04923350730060633,4.20444101691192
speech_speaker_session_29_1160,speaker_session_29,speech,NORMAL_SPEECH,data/processed\speech\speech_speaker_session_29_1160.wav,1.0,16000,1,0.14515443077154505,0.02799512633744606,5.184987457174398
speech_speaker_session_29_1161,speaker_session_29,speech,NORMAL_SPEECH,data/processed\speech\speech_speaker_session_29_1161.wav,1.0,16000,1,0.0964162827906719,0.021302371638804145,4.52607996727658
speech_speaker_session_29_1162,speaker_session_29,speech,NORMAL_SPEECH,data/processed\speech\speech_speaker_session_29_1162.wav,1.0,16000,1,0.17727459991717145,0.024365951844846377,7.275501826933486
speech_speaker_session_29_1163,speaker_session_29,speech,NORMAL_SPEECH,data/processed\speech\speech_speaker_session_29_1163.wav,1.0,16000,1,0.20341335157128257,0.03136402586867769,6.485560481533096
speech_speaker_session_29_1164,speaker_session_29,speech,NORMAL_SPEECH,data/processed\speech\speech_speaker_session_29_1164.wav,1.0,16000,1,0.1628395056703477,0.03497719889213557,4.655588905693422
speech_speaker_session_29_1165,speaker_session_29,speech,NORMAL_SPEECH,data/processed\speech\speech_speaker_session_29_1165.wav,1.0,16000,1,0.10015418316040879,0.023178633644821457,4.320968245386744
speech_speaker_session_29_1166,speaker_session_29,speech,NORMAL_SPEECH,data/processed\speech\speech_speaker_session_29_1166.wav,1.0,16000,1,0.24699644068830456,0.04485852029897347,5.506119773477214
speech_speaker_session_29_1167,speaker_session_29,speech,NORMAL_SPEECH,data/processed\speech\speech_speaker_session_29_1167.wav,1.0,16000,1,0.19825436324657847,0.03473526595879357,5.707579910456663
speech_speaker_session_29_1168,speaker_session_29,speech,NORMAL_SPEECH,data/processed\speech\speech_speaker_session_29_1168.wav,1.0,16000,1,0.14585955053395552,0.027174999096561164,5.367414966290229
speech_speaker_session_29_1169,speaker_session_29,speech,NORMAL_SPEECH,data/processed\speech\speech_speaker_session_29_1169.wav,1.0,16000,1,0.10417782100598114,0.02083085981359063,5.001126786266633
speech_speaker_session_29_1170,speaker_session_29,speech,NORMAL_SPEECH,data/processed\speech\speech_speaker_session_29_1170.wav,1.0,16000,1,0.1843457806403709,0.028126637893689195,6.554132626722744
speech_speaker_session_29_1171,speaker_session_29,speech,NORMAL_SPEECH,data/processed\speech\speech_speaker_session_29_1171.wav,1.0,16000,1,0.1748234062057857,0.0339382580873338,5.151217668382791
speech_speaker_session_29_1172,speaker_session_29,speech,NORMAL_SPEECH,data/processed\speech\speech_speaker_session_29_1172.wav,1.0,16000,1,0.17580659814958183,0.03584473416746383,4.904668794069981
speech_speaker_session_29_1173,speaker_session_29,speech,NORMAL_SPEECH,data/processed\speech\speech_speaker_session_29_1173.wav,1.0,16000,1,0.11514460777116159,0.02296130155895202,5.014722590019893
speech_speaker_session_29_1174,speaker_session_29,speech,NORMAL_SPEECH,data/processed\speech\speech_speaker_session_29_1174.wav,1.0,16000,1,0.20854466578730974,0.03681877283253001,5.664083648171472
speech_speaker_session_29_1175,speaker_session_29,speech,NORMAL_SPEECH,data/processed\speech\speech_speaker_session_29_1175.wav,1.0,16000,1,0.18662995422481365,0.034227673865995005,5.452602488543765
speech_speaker_session_29_1176,speaker_session_29,speech,NORMAL_SPEECH,data/processed\speech\speech_speaker_session_29_1176.wav,1.0,16000,1,0.13972358382361075,0.0305347528960228,4.575885665115479
speech_speaker_session_29_1177,speaker_session_29,speech,NORMAL_SPEECH,data/processed\speech\speech_speaker_session_29_1177.wav,1.0,16000,1,0.10133039815716158,0.02397875940124311,4.22583813462539
speech_speaker_session_29_1178,speaker_session_29,speech,NORMAL_SPEECH,data/processed\speech\speech_speaker_session_29_1178.wav,1.0,16000,1,0.251577537949375,0.04613264565088277,5.453350439073648
speech_speaker_session_29_1179,speaker_session_29,speech,NORMAL_SPEECH,data/processed\speech\speech_speaker_session_29_1179.wav,1.0,16000,1,0.17413746893304966,0.02737117496643307,6.362072710648256
speech_speaker_session_29_1180,speaker_session_29,speech,NORMAL_SPEECH,data/processed\speech\speech_speaker_session_29_1180.wav,1.0,16000,1,0.1303023832110714,0.025866222177483723,5.03754788548207
speech_speaker_session_29_1181,speaker_session_29,speech,NORMAL_SPEECH,data/processed\speech\speech_speaker_session_29_1181.wav,1.0,16000,1,0.08306414725062933,0.01870326611192767,4.44115494812466
speech_speaker_session_29_1182,speaker_session_29,speech,NORMAL_SPEECH,data/processed\speech\speech_speaker_session_29_1182.wav,1.0,16000,1,0.18463677250358515,0.032019402695197895,5.766400972472428
speech_speaker_session_29_1183,speaker_session_29,speech,NORMAL_SPEECH,data/processed\speech\speech_speaker_session_29_1183.wav,1.0,16000,1,0.19669064489582042,0.03817198865094325,5.152746826133509
speech_speaker_session_29_1184,speaker_session_29,speech,NORMAL_SPEECH,data/processed\speech\speech_speaker_session_29_1184.wav,1.0,16000,1,0.1744606819447497,0.031109827340798996,5.60789437866823
speech_speaker_session_29_1185,speaker_session_29,speech,NORMAL_SPEECH,data/processed\speech\speech_speaker_session_29_1185.wav,1.0,16000,1,0.0920621486135816,0.020546862920661883,4.480591716757256
speech_speaker_session_29_1186,speaker_session_29,speech,NORMAL_SPEECH,data/processed\speech\speech_speaker_session_29_1186.wav,1.0,16000,1,0.19359798279233562,0.03139497438041068,6.166525851598564
speech_speaker_session_29_1187,speaker_session_29,speech,NORMAL_SPEECH,data/processed\speech\speech_speaker_session_29_1187.wav,1.0,16000,1,0.213596148367783,0.03060807789173241,6.978421818550702
speech_speaker_session_29_1188,speaker_session_29,speech,NORMAL_SPEECH,data/processed\speech\speech_speaker_session_29_1188.wav,1.0,16000,1,0.1390500654081063,0.03361690665561377,4.1363122868344915
speech_speaker_session_29_1189,speaker_session_29,speech,NORMAL_SPEECH,data/processed\speech\speech_speaker_session_29_1189.wav,1.0,16000,1,0.10688409320371253,0.022065801310532946,4.843877784484281
speech_speaker_session_29_1190,speaker_session_29,speech,NORMAL_SPEECH,data/processed\speech\speech_speaker_session_29_1190.wav,1.0,16000,1,0.18949666625381925,0.029984805691456503,6.319754245073184
speech_speaker_session_29_1191,speaker_session_29,speech,NORMAL_SPEECH,data/processed\speech\speech_speaker_session_29_1191.wav,1.0,16000,1,0.20323537478302506,0.04171022710147875,4.872553811875113
speech_speaker_session_29_1192,speaker_session_29,speech,NORMAL_SPEECH,data/processed\speech\speech_speaker_session_29_1192.wav,1.0,16000,1,0.17704144025647264,0.03649737635994926,4.850797767008069
speech_speaker_session_29_1193,speaker_session_29,speech,NORMAL_SPEECH,data/processed\speech\speech_speaker_session_29_1193.wav,1.0,16000,1,0.10049434550652339,0.02409220411238624,4.17123743952024
speech_speaker_session_29_1194,speaker_session_29,speech,NORMAL_SPEECH,data/processed\speech\speech_speaker_session_29_1194.wav,1.0,16000,1,0.2545961194818563,0.04462185982597657,5.705635386297582
speech_speaker_session_29_1195,speaker_session_29,speech,NORMAL_SPEECH,data/processed\speech\speech_speaker_session_29_1195.wav,1.0,16000,1,0.1971004968947815,0.05046015388681092,3.906061370250501
speech_speaker_session_29_1196,speaker_session_29,speech,NORMAL_SPEECH,data/processed\speech\speech_speaker_session_29_1196.wav,1.0,16000,1,0.1419252371880646,0.025578862604133813,5.548533720955629
